ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	AOI[header]Hit	AOI[top-menu]Hit	AOI[carousel]Hit	AOI[side-menu]Hit	AOI[news-tp-cup]Hit	AOI[news-dod]Hit	AOI[down-news]Hit	AOI[about-fiit]Hit	AOI[contacts]Hit	AOI[map-location]Hit	AOI[logos-and-social]Hit	AOI[down-menu]Hit	AOI[footer]Hit	AOI[header-links]Hit	AOI[header-search]Hit	AOI[header-logo]Hit	AOI[top-menu-faculty]Hit	AOI[top-menu-prospective-students]Hit	AOI[top-menu-students]Hit	AOI[top-menu-alumni]Hit	AOI[top-menu-research]Hit	AOI[top-menu-public]Hit	AOI[top-menu-employees]Hit	AOI[down-menu-study]Hit	AOI[down-menu-research]Hit	AOI[down-menu-international]Hit	AOI[down-menu-faculty]Hit	AOI[down-menu-media]Hit	AOI[down-menu-links]Hit	AOI[down-menu-accessiblity]Hit	AOI[main-body]Hit	AOI[left-menu]Hit	AOI[Polygon]Hit	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	
2.1.2017	3.4.4	DOD2016	FIIT	P01m	Rec 01m	16.12.2016	179979	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									17118	10:59:05.872	1481882449192223																11		Fixation	183	732	641	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	302	774	723	744	717	759	720	729	643	209,54	129,24	201,39	130,77	205,47	130,01	199,27	207,54	493,80	258,40	213,77	495,83					527,82	527,82	3,54	3,60	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01m	Rec 01m	16.12.2016	179979	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									17335	10:59:06.089	1481882449408998																12		Fixation	67	604	599	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	315	659	710	618	662	638	686	608	609	178,42	132,69	167,16	145,78	172,79	139,23	198,31	209,55	495,53	257,51	215,42	497,21					530,32	530,32	3,61	3,69	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01m	Rec 01m	16.12.2016	179979	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									17468	10:59:06.222	1481882449541837																13		Fixation	200	608	94	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	633	192	631	133	632	162	602	85	171,16	273,05	170,84	288,92	171,00	280,98	197,63	212,23	497,46	256,71	217,66	498,41					533,24	533,24	3,85	3,76	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01m	Rec 01m	16.12.2016	179979	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									25485	10:59:14.238	1481882457558670																14		Fixation	133	1050	262	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	804	1104	330	1065	360	1084	345	1054	268	298,82	235,57	288,08	227,48	293,45	231,52	224,89	237,81	524,59	284,08	232,68	521,57					566,19	566,19	4,06	3,86	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01m	Rec 01m	16.12.2016	179979	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									27201	10:59:15.955	1481882459275304																15		Fixation	183	998	322	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	907	1027	404	1015	396	1021	400	991	323	277,90	215,62	274,61	217,62	276,25	216,62	222,59	235,25	524,53	281,73	231,18	521,67					565,17	565,17	3,53	3,41	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01m	Rec 01m	16.12.2016	179979	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									27435	10:59:16.188	1481882459508633																16		Fixation	183	781	146	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	921	799	230	808	219	803	224	773	147	216,23	262,58	218,70	265,62	217,47	264,10	221,99	235,69	524,86	281,17	231,58	521,71					565,70	565,70	3,52	3,48	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01m	Rec 01m	16.12.2016	179979	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									27635	10:59:16.388	1481882459708617																17		Fixation	200	736	137	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	933	778	229	761	213	769	221	739	144	210,64	262,88	205,91	267,34	208,28	265,11	221,64	235,66	524,87	280,89	231,62	521,75					565,72	565,72	3,60	3,54	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01m	Rec 01m	16.12.2016	179979	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									27851	10:59:16.605	1481882459925265																18		Fixation	150	884	45	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	946	907	146	916	112	911	129	881	52	245,42	285,37	247,95	294,50	246,68	289,94	221,93	235,68	524,89	281,13	231,66	521,90					565,72	565,72	3,68	3,65	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01m	Rec 01m	16.12.2016	179979	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									28151	10:59:16.905	1481882460225328																19		Fixation	100	931	46	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	964	946	167	999	98	972	132	942	55	256,06	279,85	270,22	298,28	263,14	289,07	221,95	236,06	525,14	281,23	231,91	522,04					566,11	566,11	3,75	3,84	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01m	Rec 01m	16.12.2016	179979	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									28668	10:59:17.422	1481882460741923																20		Fixation	183	727	97	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	995	745	203	763	152	754	177	724	100	201,62	270,07	206,54	283,81	204,08	276,94	221,35	235,53	525,03	280,58	231,49	521,81					565,83	565,83	3,73	3,78	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01m	Rec 01m	16.12.2016	179979	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									28868	10:59:17.622	1481882460941944																21		Fixation	117	820	106	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1007	829	221	875	153	852	187	822	110	224,33	264,98	236,64	283,56	230,48	274,27	221,56	235,53	525,09	280,77	231,45	521,89					565,87	565,87	3,76	3,84	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01m	Rec 01m	16.12.2016	179979	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									29018	10:59:17.772	1481882461091955																22		Fixation	150	847	97	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1016	887	186	871	148	879	167	849	90	240,14	274,69	235,76	284,87	237,95	279,78	221,54	235,50	525,21	280,75	231,47	521,96					565,97	565,97	3,76	3,71	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01m	Rec 01m	16.12.2016	179979	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									29201	10:59:17.955	1481882461275349																23		Fixation	283	755	112	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1027	784	215	779	169	781	192	751	115	212,23	266,67	210,92	279,25	211,57	272,96	221,49	235,51	525,31	280,68	231,50	521,98					566,06	566,06	3,59	3,60	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01m	Rec 01m	16.12.2016	179979	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									29501	10:59:18.255	1481882461575131																24		Fixation	200	733	147	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045	771	234	750	209	760	221	730	144	208,49	261,46	203,00	268,40	205,74	264,93	222,99	239,47	528,67	282,07	235,37	524,25					570,70	570,70	3,66	3,64	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01m	Rec 01m	16.12.2016	179979	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									29718	10:59:18.471	1481882461791731																25		Fixation	350	800	147	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1058	812	230	815	230	813	230	783	153	219,68	262,79	220,49	262,70	220,09	262,75	228,15	244,62	534,07	287,12	239,43	529,13					577,50	577,50	3,66	3,69	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01m	Rec 01m	16.12.2016	179979	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									30085	10:59:18.838	1481882462158609																26		Fixation	150	762	148	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1080	793	226	791	205	792	215	762	138	214,70	263,88	214,07	269,47	214,38	266,68	229,26	245,26	534,30	288,14	239,69	528,42					577,93	577,93	3,68	3,75	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01m	Rec 01m	16.12.2016	179979	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									30268	10:59:19.022	1481882462341927																27		Fixation	183	782	146	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1091	824	226	807	220	815	223	785	146	222,98	263,67	218,48	265,49	220,73	264,58	226,93	243,06	530,68	285,74	237,61	524,42					573,84	573,84	3,67	3,67	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01m	Rec 01m	16.12.2016	179979	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									30617	10:59:19.371	1481882462691110																28		Fixation	250	721	134	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1112																			-8,38										4	4				
2.1.2017	3.4.4	DOD2016	FIIT	P01m	Rec 01m	16.12.2016	179979	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									30901	10:59:19.655	1481882462975315																29		Fixation	83	816	132	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1129	838	225	833	201	835	213	805	136	226,84	264,02	225,29	270,47	226,06	267,24	217,63	237,62	526,79	276,35	233,89	519,33					568,57	568,57	3,66	3,61	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01m	Rec 01m	16.12.2016	179979	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									31001	10:59:19.755	1481882463075254																30		Fixation	117	799	141	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1135	825	230	836	208	830	219	800	142	223,33	262,64	226,12	268,73	224,73	265,68	217,99	238,01	527,29	276,75	234,29	519,85					569,17	569,17	3,60	3,68	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01m	Rec 01m	16.12.2016	179979	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									31151	10:59:19.905	1481882463225249																31		Fixation	183	783	139	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1144	804	228	811	207	807	217	777	140	217,53	263,23	219,40	268,87	218,46	266,05	217,49	237,71	526,88	276,26	234,22	519,57					568,70	568,70	3,55	3,57	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01m	Rec 01m	16.12.2016	179979	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									31368	10:59:20.122	1481882463441902																32		Fixation	133	516	140	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1157	563	242	553	196	558	219	528	142	152,27	259,34	149,55	271,98	150,91	265,66	216,68	238,27	527,18	275,44	234,39	519,64					569,27	569,27	3,49	3,59	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01m	Rec 01m	16.12.2016	179979	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									31551	10:59:20.305	1481882463625164																33		Fixation	183	425	137	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1168	450	213	452	199	451	206	421	129	121,76	267,33	122,26	271,02	122,01	269,18	215,73	238,21	527,49	274,48	234,47	519,86					569,59	569,59	3,47	3,57	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01m	Rec 01m	16.12.2016	179979	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									31784	10:59:20.538	1481882463858464																34		Fixation	483	405	124	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1182	429	214	432	203	430	208	400	131	116,21	267,05	117,02	269,88	116,61	268,46	215,62	238,09	528,15	274,34	234,17	520,30					570,14	570,14	3,48	3,58	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01m	Rec 01m	16.12.2016	179979	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									32285	10:59:21.038	1481882464358546																35		Fixation	183	479	128	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1212	510	213	509	183	509	198	479	121	137,88	267,30	137,77	275,52	137,82	271,41	215,75	236,71	528,28	274,52	233,25	520,47					569,66	569,66	3,60	3,63	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01m	Rec 01m	16.12.2016	179979	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									32485	10:59:21.238	1481882464558541																36		Fixation	83	517	129	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1224	563	220	542	203	552	211	522	134	152,23	265,41	146,76	270,09	149,49	267,75	215,70	236,92	528,14	274,45	233,20	520,21					569,62	569,62	3,62	3,55	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01m	Rec 01m	16.12.2016	179979	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									32618	10:59:21.372	1481882464691845																37		Fixation	133	557	140	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1232	582	225	586	215	584	220	554	143	157,51	264,08	158,66	266,82	158,09	265,45	215,75	236,74	528,11	274,46	233,10	520,27					569,51	569,51	3,50	3,50	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01m	Rec 01m	16.12.2016	179979	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									32784	10:59:21.538	1481882464858507																38		Fixation	183	425	82	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1242	445	171	451	151	448	161	418	84	120,49	278,59	121,99	284,03	121,24	281,31	215,94	236,78	528,17	274,68	233,07	520,22					569,57	569,57	3,45	3,49	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01m	Rec 01m	16.12.2016	179979	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									33135	10:59:21.888	1481882465208616																39		Fixation	150	499	101	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1263	533	173	529	165	531	169	501	92	144,09	278,14	143,22	280,23	143,66	279,19	216,51	236,14	528,52	275,26	232,73	520,60					569,56	569,56	3,64	3,62	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01m	Rec 01m	16.12.2016	179979	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									33435	10:59:22.188	1481882465508691																40		Fixation	183	466	93	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1281	471	176	468	165	469	170	439	93	127,47	277,24	126,57	280,38	127,02	278,81	216,38	236,30	528,61	275,15	232,95	520,56					569,73	569,73	3,45	3,46	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01m	Rec 01m	16.12.2016	179979	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									33634	10:59:22.388	1481882465708415																41		Fixation	167	488	94	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1293	509	189	527	156	518	172	488	95	137,62	273,81	142,50	282,76	140,06	278,29	216,30	236,09	528,61	275,08	232,82	520,61					569,65	569,65	3,44	3,45	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01m	Rec 01m	16.12.2016	179979	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									33851	10:59:22.605	1481882465925037																42		Fixation	250	406	88	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1306	426	177	446	159	436	168	406	91	115,32	277,14	120,79	281,96	118,05	279,55	216,51	235,95	529,07	275,22	232,61	520,85					569,98	569,98	3,39	3,46	0	0				
